docid,oldauthor,author,authordate,inferreddate,latestcomp,datetype,startdate,enddate,imprint,imprintdate,contents,genres,subjects,geographics,locnum,oclc,place,recordid,instances,allcopiesofwork,copiesin25yrs,enumcron,volnum,title,parttitle,earlyedition,shorttitle,nonficprob,juvenileprob,first_name,estimated_gender,avg_sentence_count,var_sentence_count,avg_line_count,var_line_count,avg_tokens_per_page,var_tokens_per_page,cap_alpha_freq,genre_tag,lcc_category
uc1.b4103668,"Moir, D. M. (David Macbeth)","Moir, D. M. (David Macbeth)",1798-1851.,1911.0,1851.0,s,1911,    ,London;T. N. Foulis;1911,1911,,,,,,5840830.0,stk,9519596,1,1.0,1.0,,,The life of Mansie Wauch : | tailor in Dalkeith / | $c: written by himself and edited by D. M. Moir ; illustrated in colour by Charles Martin Hardie,,False,The life of Mansie Wauch : tailor in Dalkeith,0.3047993647071933,0.0334225724766845,David,m,8.157894736842104,24.02243767313019,27.236641221374047,46.20608744634151,272.7150127226463,6045.47094510162,1.8,['fiction'],['unknown']
uva.x000386952,"Braddon, M. E. (Mary Elizabeth)","Braddon, M. E. (Mary Elizabeth)",1835-1915.,1911.0,1911.0,s,1911,    ,London;Hutchinson & co.;1911.,1911,,,,,PZ3.M45Gr,13337331.0,enk,9775521,1,1.0,1.0,,,"The green curtain,",,True,The green curtain,0.1574960087289219,0.0163359617113235,Mary,f,23.106930693069305,68.63807077737476,40.28543307086614,64.47167756835513,471.6181102362205,11418.936837373674,2.3,['unknown'],['fiction and juvenile belles lettres']
uva.x030742634,"Deeping, Warwick","Deeping, Warwick",1877-1950.,1911.0,1911.0,s,1911,    ,"London;New York [etc.;Casell and company, ltd.;1911.",1911,,,,,PZ3.D361Jo,7036233.0,enk,9775595,1,1.0,1.0,,,"Joan of the tower,",,True,Joan of the tower,0.1489782106491173,0.0296194245081967,Warwick,m,15.838709677419354,25.604258384695427,27.85148514851485,27.0274482893834,266.8762376237624,3046.1529997059115,6.3,['unknown'],['fiction and juvenile belles lettres']
uc1.b3915819,"Moreland, A. Maud","Moreland, A. Maud",,1911.0,1911.0,s,1911,    ,London;Witherby & co.;1911.,1911,,,Description and travel,Westland (N.Z. : Provincial District),,,enk,10173706,1,1.0,1.0,,,"Through south Westland, | a journey to the Haast and Mount Aspirint, New Zealand,",,True,"Through south Westland, a journey to the Haast and Mount Aspirint, New Zealand",0.9742537108788945,0.0357925829268204,A,unknown,9.700787401574804,13.823857647715297,24.43918918918919,148.1719777209642,228.7027027027027,14706.36431701972,4.6,['unknown'],['unknown']
ncs1.ark+=13960=t9765t58f,"Oppenheim, E. Phillips","Oppenheim, E. Phillips (Edward Phillips)",1866-1946.,1911.0,1911.0,s,1911,    ,"London;Ward, Lock;1911.",1911,,,,,,6607413.0,enk,10668894,1,1.0,1.0,1911,,The postmaster of Market Deignton,,True,The postmaster of Market Deignton,0.200405058016121,0.0020552750382044,Edward,m,22.53846153846154,95.11834319526628,42.793510324483776,158.72432366582262,332.6194690265487,9523.65755606025,4.2,"['fiction', 'urn:uuid:0b2ea9b0-2d3d-442d-a445-06696f7f61bf']",['unknown']
uc1.31158011041513,"Andom, R","Andom, R",1869-,1911.0,1911.0,s,1911,    ,London;Paul;1911,1911,,,,,,13339285.0,enk,10882463,1,1.0,1.0,,,"In fear of a throne, | $c: R. Andom [pseud.] With preface by R. Hodder; illustrated by G.W. Wakefield.",,True,In fear of a throne,0.3453320689838116,0.0089398027577926,R,unknown,15.322128851540617,149.51808174250095,33.25613079019074,136.32676759052333,300.16348773841963,16572.300247236224,2.8,['unknown'],['unknown']
uc1.l0051179273,"Panton, Jane Ellen Frith","Panton, Jane Ellen Frith",1848-1923.,1911.0,1911.0,s,1911,    ,London;Nash;1911.,1911,,,,,,13411737.0,enk,10883465,1,1.0,1.0,,,"Most of the game, | $c: by the author of ""Leaves from a life [etc.]""",,True,Most of the game,0.5741164910194206,0.0324458982327544,Jane,f,10.779944289693594,10.84572590218884,31.29442970822281,47.09368249970098,328.3183023872679,7150.657304279914,1.1,['unknown'],['unknown']
coo.31924013197078,"Richardson, Samuel","Richardson, Samuel",1689-1761.,1911.0,1761.0,s,1911,    ,London;Herbert & Daniel;1911,1911,,,,,,63957394.0,enk,11250080,1,1.0,1.0,,,Samuel Richardson by S. Kaye-Smith.,,False,Samuel Richardson by S. Kaye-Smith,0.4961608073563811,0.062105710117473,Samuel,m,12.662087912087912,23.9435077285352,26.67914438502674,19.39972547113157,255.5668449197861,2789.277617318196,2.5,['unknown'],['unknown']
wu.89006384275,"O'Brien, Aubrey John","O'Brien, Aubrey John",1870-,1911.0,1911.0,s,1911,    ,Edinburgh;W. Blackwood;1911.,1911,,,India|Description and travel|Hunting,India,,2183688.0,stk,11261440,1,1.0,1.0,,,Cupid and cartridges / | $c: by Aubrey O'Brien and Reginald Bolster.,,True,Cupid and cartridges,0.6684068549791902,0.2805392181188944,Aubrey,unknown,25.42619047619048,1026.4874092970524,34.08370044052864,592.3894700071803,304.5748898678414,27605.830294591404,1.3,['unknown'],['unknown']
wu.89006386619,"Pain, Barry","Pain, Barry",1864-1928.,1911.0,1911.0,s,1911,    ,London;E. Nash;1911.,1911,,,,,PZ3.P159Ex,6386957.0,enk,11261453,1,1.0,1.0,,,"An exchange of souls, | $c: by Barry Pain.",,True,An exchange of souls,0.5691144408194686,0.0052982102929495,Barry,m,12.291187739463602,10.63551621379604,22.97482014388489,151.47058899642877,185.36690647482013,5811.311422804203,2.7,['fiction'],['fiction and juvenile belles lettres']
wu.89002079713,"Richardson, Samuel","Richardson, Samuel",1689-1761.,1911.0,1761.0,s,1911,    ,London;Herbert & Daniel;1911,1911,"Introduction.--Calendar of principal events.--Appreciations from great critics.--Pamela, or Virtue rewarded.--Clarissa, or The history of a young lady.--The history of Sir Charles Grandison.--A short bibliography.",,,,,49458914.0,enk,11679442,1,1.0,1.0,,,"Samuel Richardson, | $c: by Sheila Kaye-Smith.",,False,Samuel Richardson,0.4203121545693673,0.1109075082011121,Samuel,m,14.546961325966851,42.988126125576144,27.56951871657754,39.10612971489033,266.14973262032083,5027.031056078241,2.7,['unknown'],['unknown']
uc1.b4824518,"Moore, George","Moore, George",fl. 1797-1811.,1911.0,1811.0,m,1911,1914,London;W. Heineman;1911-1914.,1911-1914,I. Ave.--II. Salve.--III. Vale.,,,,PR5042H3 1911,,enk,11737205,1,4.0,4.0,v.1,1.0,'Hail and farewell!' ... | $c: by George Moore.,Ave,False,Ave,0.3478174069449093,0.0050939497857604,George,m,11.45945945945946,16.84835646457268,33.17333333333333,20.057955555555555,326.832,2591.9797760000006,1.8,['unknown'],['english literature']
wu.89004871596,"Conyers, Dorothea","Conyers, Dorothea",1873-,1911.0,1911.0,s,1911,    ,London;Hutchinson;1911.,1911,,,King of France|Henry|IV|1553-1610,,,6578407.0,enk,11985858,1,1.0,1.0,,,For Henri and Navarre / | $c: by Dorothea Conyers.,,True,For Henri and Navarre,0.0369066372856757,0.0260882405363336,Dorothea,f,22.746305418719214,39.02677206435487,34.437652811735944,32.50528153227204,339.8166259168704,3920.389356830722,2.6,['fiction'],['unknown']
wu.89004871638,"Conyers, Dorothea","Conyers, Dorothea",1873-,1911.0,1911.0,s,1911,    ,London;Hutchinson & Co.;1911.,1911,,,,,PZ3.C7696S,8412458.0,enk,11985859,1,1.0,1.0,,,"Some happenings of Glendalyne, | $c: by Dorothea Conyers.",,True,Some happenings of Glendalyne,0.0371024740717675,0.0194197971388823,Dorothea,f,22.971910112359552,258.69584017169547,30.983425414364643,136.8063551173652,331.68232044198896,5370.15598577577,3.0,['fiction'],['fiction and juvenile belles lettres']
wu.89004550299,"Nesbit, E. (Edith)","Nesbit, E. (Edith)",1858-1924.,1911.0,1911.0,s,1911,    ,London;Methuen & Co. Ltd.;1911,1911,,,,,,11267869.0,enk,11985865,1,1.0,1.0,,,"Dormant, | $c: by E. Nesbit ...",,True,Dormant,0.0281119471989409,0.3947457689544444,Edith,f,39.533527696793,2835.438380266726,40.73504273504273,2011.0494557674049,401.3162393162393,31406.18774198262,2.9,['fiction'],['unknown']
wu.89005040084,"Hume, Fergus","Hume, Fergus",1859-1932.,1911.0,1911.0,s,1911,    ,London;F.V. White;1911.,1911,,,,,,11254833.0,enk,11986039,1,1.0,1.0,,,High water mark.,,True,High water mark,0.1427659313557966,0.3734578949401277,Fergus,m,18.86624203821656,29.23051645097165,37.172955974842765,49.33801075906806,374.0974842767296,5758.477918199438,1.9,['fiction'],['unknown']
wu.89006380992,"Muddock, Joyce Emmerson Preston","Muddock, Joyce Emmerson Preston",1843-,1911.0,1911.0,s,1911,    ,London;Greening;1911.,1911,"Popular ed.,|with front. by W. Dewar.",,,,,11173642.0,enk,11986054,1,1.0,1.0,,,"The dead man's secret; | or, The valley of gold. | $c: Being a narrative of strange and wild adventure compiled and written from the papers of the late Hans Christian Feldje, Mate.",,True,"The dead man's secret; or, The valley of gold",0.6316260421803988,0.0067116435696977,Joyce,f,9.90747330960854,18.5608338293588,24.571428571428573,33.42259830761573,253.3275261324042,4657.425827677889,1.9,['fiction'],['unknown']
wu.89005040688,"Hunt, Violet","Hunt, Violet",1862-1942.,1911.0,1911.0,s,1911,    ,London;W. Heinemann;1911.,1911,The telegram.--The operator.--The memoir.--The prayer.--The coach.--The blue bonnet.--The witness.--The barometer.--The tiger-skin.,,,,PZ3.H915Ta,5915760.0,enk,11986125,1,1.0,1.0,,,Tales of the uneasy / | $c: by Violet Hunt.,,True,Tales of the uneasy,0.0730801095264246,0.0068071911037952,Violet,f,21.943708609271525,42.66239419323714,32.958064516129035,34.02727367325702,355.9870967741936,5794.038543184182,1.6,['fiction'],['fiction and juvenile belles lettres']
coo.31924027724016,"Serao, Matilde","Serao, Mathilde",1856-1927.,1911.0,1911.0,s,1911,    ,London;S. Paul and Co.;1911,1911,,,,,,37681936.0,enk,12203870,1,2.0,2.0,,,The desire of life. | $c: Translated from the Italian by W. Collinge.,,True,The desire of life,0.1029619890383467,0.1120886270729433,Mathilde,f,13.952681388012618,42.95990605936968,33.9125,27.461093750000003,361.45,4034.71625,2.8,['fiction'],['unknown']
mdp.39015059395858,"Beaumont, Mary","Beaumont, Mary",,1912.0,1912.0,s,1912,    ,"London;J. M. Dent & sons, ltd.;New York;E. P. Dutton & co.;1912",1912,,,,,,6529595.0,enk,115212,1,1.0,1.0,,,"Joan Seaton, | $c: by Mary Beaumont.",,True,Joan Seaton,0.1983749675091714,0.0425435196418406,Mary,f,11.703225806451613,13.015150884495316,23.06875,17.989023437500002,211.98125,2452.5433984375,1.5,['fiction'],['unknown']
mdp.39015063963394,"Taylor, Mary Argyle","Taylor, Mary Argyle",,1912.0,1912.0,s,1912,    ,London;The Vineyard Press;1912.,1912,,,,,,5096209.0,enk,119912,1,1.0,1.0,,,Delfina of the Dolphins.,,True,Delfina of the Dolphins,0.2112014723893516,0.0187098215342485,Mary,f,11.304347826086955,22.86389413988657,27.617021276595743,34.40651878678136,277.70212765957444,5633.698506111364,2.9,['fiction'],['unknown']
mdp.39015030653557,"Walford, Lucy Bethia","Walford, Lucy Bethia",1845-1915.,1912.0,1912.0,s,1912,    ,London;E. Arnold;1912.,1912,,,Intellectual life,London (England),DA683.W3,419195.0,enk,156857,2,2.0,2.0,,,"Memories of Victorian London, | $c: by L. B. Walford ...",,True,Memories of Victorian London,0.1360186464820685,0.0575994604026656,Lucy,f,15.543956043956044,37.09422171235358,33.0945945945946,56.72888970051133,361.5648648648649,6738.813360116875,10.8,['unknown'],['great britain']
mdp.39015063918935,"Birmingham, George A","Birmingham, George A",1865-1950.,1912.0,1912.0,s,1912,    ,London;New York [etc.;T. Nelson and sons;c1912,1912,,,,,PZ3.H1968In,6116765.0,enk,245746,1,1.0,1.0,,,"The inviolable sanctuary, | $c: by George A. Birmingham [pseud.]",,True,The inviolable sanctuary,0.2812191842274547,0.0449594036321665,George,m,16.03684210526316,32.34074792243767,26.07068062827225,40.08662728543626,248.6570680628272,2775.2515076341106,2.8,['fiction'],['fiction and juvenile belles lettres']
mdp.39015063546165,"De Sélincourt, Hugh","De Sélincourt, Hugh",1878-1951.,1912.0,1912.0,s,1912,    ,London;Chatto & Windus;1912.,1912,,,,,PZ3.D457Da,8909648.0,enk,285215,1,1.0,1.0,,,"A daughter of the morning; | a novel, | $c: by Hugh De Sélincourt.",,True,A daughter of the morning; a novel,0.0616602602253154,0.1450831872816931,Hugh,m,16.329073482428115,34.24634323102206,24.75862068965517,14.766187439195766,217.05329153605007,1727.8749029588937,2.5,['unknown'],['fiction and juvenile belles lettres']
mdp.39015063923505,"Hewlett, Maurice","Hewlett, Maurice Henry",1861-1923.,1912.0,1912.0,s,1912,    ,"London;Macmillan and co., limited;1912.",1912,Madonna of the peach tree.--Ippolita in the hills.--Duchess of Nona.--Messer Cino and the live coal.--Judgment of Borso.,,,,,21103722.0,enk,287245,1,1.0,1.0,,,"Little novels of Italy, | $c: by Maurice Hewlett.",,True,Little novels of Italy,0.0905475870078592,0.0614170813311757,Maurice,m,16.715068493150685,66.37360855695253,30.223719676549862,74.71275274082576,290.29649595687334,5884.316402816022,7.5,['fiction'],['unknown']
mdp.39015063562550,"Onions, Oliver","Onions, Oliver",1873-1961.,1912.0,1912.0,s,1912,    ,London;M. Secker;1912,1912,,,,,PZ3.O587In,2061654.0,enk,321958,1,6.0,3.0,,,"In accordance with the evidence, | $c: by Oliver Onions.",,True,In accordance with the evidence,0.2598967878889688,0.0658758274065414,Oliver,m,13.532423208191126,29.873522114410186,26.420338983050847,29.687721918988792,254.1220338983051,4100.425785693767,3.1,['fiction'],['fiction and juvenile belles lettres']
mdp.39015063952645,"Ridge, W. Pett (William Pett)","Ridge, W. Pett (William Pett)",d. 1930.,1912.0,1912.0,s,1912,    ,London;New York [etc.;T. Nelson and sons;1912,1912,,,,,,2276737.0,enk,324668,1,1.0,1.0,,,"Love at Paddington, | $c: by W. Pett Ridge.",,True,Love at Paddington,0.6298102555355151,0.0843814734303073,William,m,9.096654275092936,9.827089177872056,19.33453237410072,15.265785932405157,159.9496402877698,1070.2492624605352,1.8,['fiction'],['unknown']
mdp.39015066992135,"Mrs. Grant, Colquhoun","Grant, Colquhoun, Mrs",,1912.0,1912.0,s,1912,    ,"London;John Long, ltd.;1912.",1912,,,Description and travel,Tuscany (Italy),,2621323.0,enk,377190,1,1.0,1.0,,,"Through Dante's land; | impressions in Tuscany, | $c: by Mrs. Colquhoun Grant.",,True,Through Dante's land; impressions in Tuscany,0.2302368126241001,0.347443645826839,Colquhoun,unknown,11.425867507886435,18.69876304869189,26.59021406727829,69.92993481656052,241.6146788990825,5303.582414499341,5.5,['unknown'],['unknown']
mdp.39015030141074,"Beckford, William","Beckford, William",1760-1844.,1912.0,1844.0,s,1912,    ,"London;Stephen Swift & co., ltd.;1912",1912,,,,,PR4091.E5,2277096.0,enk,429258,1,1.0,1.0,,,"The episodes of Vathek, | $c: by William Beckford, tr. by Sir Frank T. Marzials, with an introduction by Lewis Melville [pseud.]",,False,The episodes of Vathek,0.377254716569849,0.1954591774103968,William,m,18.56629834254144,37.80361557950002,39.24731182795699,72.05174008555902,463.8064516129032,22004.849635796047,3.3,['unknown'],['english literature']
uc2.ark+=13960=t3028v992,"Cunninghame Graham, R. B","Cunninghame Graham, R. B. (Robert Bontine)",1852-1936.,1912.0,1912.0,s,1912,    ,London;Duckworth & Co.;1912.,1912,,,,,PR6013.R19C48 1912,321719.0,enk,433754,3,3.0,3.0,,,Charity,,True,Charity,0.1456250243890884,0.0347755595067006,Robert,m,12.18978102189781,347.17566199584417,30.821428571428573,141.1823979591837,236.32142857142856,4478.846683673469,2.8,['fiction'],['english literature']
uc2.ark+=13960=t6tx3ck6d,"Hewlett, Maurice","Hewlett, Maurice Henry",1861-1923.,1912.0,1912.0,s,1912,    ,London;Macmillan and co.;1912.,1912,,,,,,3741324.0,enk,449461,2,2.0,2.0,,,Mrs. Lancelot;,,True,Mrs. Lancelot;,0.0668889232740084,0.0010266196693308,Maurice,m,19.198830409356724,66.81426763790567,36.00854700854701,78.2933742420922,300.7891737891738,6352.29173464501,2.5,['unknown'],['unknown']
uc2.ark+=13960=t6xw4g79k,"Davies, W. H","Davies, W. H. (William Henry)",1871-1940.,1912.0,1912.0,s,1912,    ,London;Duckworth & co.;1912.,1912,,,,,PR6007.A8T69 1912,375111.0,enk,484774,2,2.0,2.0,,,The true traveller,,True,The true traveller,0.34588342336076,0.0045613950545391,William,m,10.29235880398671,18.38628712707365,27.1344262295082,28.39832303144316,227.9508196721312,3264.3746304756787,2.2,['fiction'],['english literature']
mdp.39015000638018,"Leacock, Stephen","Leacock, Stephen",1869-1944.,1912.0,1912.0,s,1912,    ,"London;John Lane;New York;John Lane company; [etc., etc.;1912.",1912,,,City and town life|Social life and customs|Canada,,PZ3.L472S,8991692.0,enk,536699,2,5.0,4.0,,,"Sunshine sketches of a little town, | $c: by Stephen Leacock. With a frontispiece by Cyrus Cuneo.",,True,Sunshine sketches of a little town,0.6828276023599245,0.0173960328423572,Stephen,m,10.394833948339484,9.980637518552308,28.27956989247312,35.64943924153082,251.652329749104,3781.983068048972,1.4,['fiction'],['english literature']
uc2.ark+=13960=t7gq74d3f,"Calthrop, Dion Clayton","Calthrop, Dion Clayton",1878-1937.,1912.0,1912.0,s,1912,    ,"London;Published for the ""Daily Telegraph"" Centenary Fund by Chapman and Hall;1912",1912,,,"1812-1870|Dickens, Charles",,,3583253.0,enk,558296,2,2.0,2.0,,,The Dickens souvenir of 1912,,True,The Dickens souvenir of 1912,0.4943023676841624,0.1079592583947398,Dion,m,13.396648044692736,166.13875971411625,28.591928251121075,641.6316837257938,225.085201793722,58508.526372941335,2.1,['unknown'],['unknown']
mdp.39015004317106,"Moore, George","Moore, George",fl. 1797-1811.,1912.0,1811.0,s,1912,    ,London;T. Werner Laurie;1912,1912,,,,,,2485683.0,enk,671467,1,5.0,5.0,,,"Spring days, | $c: by George Moore.",,False,Spring days,0.1715374106348065,0.1047571615979887,George,m,19.54268292682927,39.23598304580607,33.51204819277108,34.12937291334011,361.5,5055.310240963855,1.7,['fiction'],['unknown']
mdp.39015063918786,"Gissing, Algernon","Gissing, Algernon",1860-1937.,1912.0,1912.0,s,1912,    ,London;F. V. White & co.;1912.,1912,,,,,,21279639.0,enk,779547,1,1.0,1.0,,,"The top farm, | $c: by Algernon Gissing.",,True,The top farm,0.0839532149565182,0.0011082778187152,Algernon,unknown,17.774193548387096,33.8264308012487,26.996835443037973,38.07910390962987,259.5886075949367,4247.634553757411,3.5,['fiction'],['unknown']
mdp.39015020924489,"Somerville, E. Œ. (Edith Œnone)","Somerville, E. Œ. (Edith Œnone)",1858-1949.,1912.0,1912.0,s,1912,    ,"London;Methuen & co., ltd.;New York;G. H. Doran company;1912",1912,,,,,PZ3.S6962D,5915638.0,enk,781995,2,2.0,2.0,,,"Dan Russel the Fox; | an episode in the life of Miss Rowan, | $c: by E.Œ. Somerville and Martin Ross [pseud.]",,True,Dan Russel the Fox; an episode in the life of Miss Rowan,0.2513815259502967,0.1821842954280599,Edith,f,10.774193548387096,16.221738719137264,26.3536231884058,23.214081075404327,231.2985507246377,2228.5398529720646,2.0,['fiction'],['fiction and juvenile belles lettres']
mdp.39015053267947,"Sir, Sidney, Philip","Sidney, Philip, Sir",1554-1586.,1912.0,1586.0,m,1912,1926,"Cambridge, Eng.|The University Press|1912-26",1912-1926,"v. 1. The Countesse of Pembrokes Arcadia.--v. 2. The last part of the Countesse of Pembrokes Arcadia. Astrophel & Stella and other poems. The lady of May.--v. 3. The defence of poesie. Political discourses. Correspondence. Translations--v. 4. The Countess of Pembroke's Arcadia, being the original version, now for the first time printed.",,,,PR2340.A5F4,2451998.0,enk,1017397,1,3.0,2.0,v.2,2.0,The complete works of Sir Philip Sidney ...,The last part of the Countesse of Pembrokes Arcadia. Astrophel & Stella and other poems. The lady of May,False,The last part of the Countesse of Pembrokes Arcadia. Astrophel & Stella and other poems. The lady of May,0.9056348366422936,0.8089093135753662,Philip,m,20.045,836.892975,38.52579852579853,64.3132164999487,442.38574938574936,27209.53915809936,13.6,['unknown'],['english literature']
uc2.ark+=13960=t6qz2cw12,"Strindberg, August","Strindberg, August",1849-1912.,1912.0,1912.0,s,1912,    ,London;S. Swift and company limited;1912.,1912,,,,,PZ3.S9179C,5883144.0,enk,1021422,1,5.0,5.0,,,The confession of a fool,,True,The confession of a fool,0.4491354395558941,0.0006227801159146,August,m,17.539156626506024,37.700273987516326,40.8698224852071,74.17240292706838,334.86686390532543,5893.452688981479,1.8,['unknown'],['fiction and juvenile belles lettres']
mdp.39015012091016,"Lermontov, Mikhail I͡Urʹevich","Lermontov, Mikhail I͡Urʹevich",1814-1841.,1912.0,1841.0,s,1912,    ,London;Herbert and Daniel;1912,1912,,,,,PZ3.L5621.He,11774793.0,enk,1054871,1,1.0,1.0,,,"The heart of a Russian,",,False,The heart of a Russian,0.058431887069444,0.0021519502880453,Mikhail,m,10.924198250728862,18.711455260988192,24.670520231213874,44.20936215710516,221.9942196531792,4734.664706471984,2.5,['unknown'],['fiction and juvenile belles lettres']
